game_id,time,P0_species,P0_Ability,P0_AddToControlGroup,P0_Camera,P0_ControlGroup,P0_GetControlGroup,P0_RightClick,P0_Selection,P0_SetControlGr6oup,P1_species,P1_Ability,P1_AddToControlGroup,P1_Camera,P1_ControlGroup,P1_GetControlGroup,P1_RightClick,P1_Selection,P1_SetControlGr6oup,winner,diff_Ability,diff_AddToControlGroup,diff_Camera,diff_ControlGroup,diff_GetControlGroup,diff_RightClick,diff_Selection,diff_SetControlGr6oup
29736,6.46,T,54,0,359,0,606,129,58,4,P,28,0,245,0,5,142,57,3,0,-26,0,-114,0,-601,13,-1,-1
29737,9.27,T,61,0,492,0,17,224,152,5,P,54,2,651,0,418,202,108,8,1,-7,2,159,0,401,-22,-44,3
29738,6.24,Z,24,0,376,0,2,29,92,1,T,36,0,254,0,0,20,53,0,1,12,0,-122,0,-2,-9,-39,-1
29739,9.14,Z,54,0,657,0,265,109,158,11,P,56,5,246,7,641,201,110,2,0,2,5,-411,7,376,92,-48,-9
29740,1.59,T,8,0,18,0,12,109,96,2,Z,11,1,54,0,58,34,29,0,0,3,1,36,0,46,-75,-67,-2
29741,9.59,P,64,4,544,0,257,351,172,2,T,90,0,726,0,30,74,89,3,1,26,-4,182,0,-227,-277,-83,1
29742,8.1,T,60,0,269,0,6,158,118,10,T,57,6,443,0,44,189,107,2,0,-3,6,174,0,38,31,-11,-8
29743,4.28,Z,30,0,179,0,10,61,86,2,Z,29,6,122,0,72,91,96,5,1,-1,6,-57,0,62,30,10,3
29744,9.59,Z,65,0,568,2,10,183,192,2,P,52,0,644,0,29,54,59,10,1,-13,0,76,-2,19,-129,-133,8
29745,9.59,Z,40,6,580,0,42,220,232,6,P,65,8,596,0,350,235,89,5,0,25,2,16,0,308,15,-143,-1
29746,6.44,P,33,1,152,0,3,163,86,1,T,36,0,268,0,0,16,61,0,0,3,-1,116,0,-3,-147,-25,-1
29747,9.58,P,62,0,667,0,237,173,88,8,Z,96,9,640,0,307,206,490,2,0,34,9,-27,0,70,33,402,-6
29748,4.08,T,19,2,192,0,10,54,37,0,P,23,0,114,0,192,114,83,3,1,4,-2,-78,0,182,60,46,3
29749,6.32,Z,22,2,381,0,12,34,65,0,P,29,6,290,0,7,62,67,0,0,7,4,-91,0,-5,28,2,0
29750,10.09,P,71,5,593,0,31,101,84,0,Z,69,3,726,0,160,148,223,1,1,-2,-2,133,0,129,47,139,1
29751,9.59,T,80,0,468,0,68,211,159,7,Z,67,0,856,0,747,150,274,1,0,-13,0,388,0,679,-61,115,-6
29752,6.06,T,25,0,288,0,0,32,39,2,Z,26,2,513,0,3,39,93,1,0,1,2,225,0,3,7,54,-1
29753,0.46,Z,1,1,46,0,7,7,11,0,P,1,0,9,0,0,0,0,1,0,0,-1,-37,0,-7,-7,-11,1
29754,5.22,T,38,2,333,0,13,168,60,2,T,40,0,430,0,58,162,42,5,0,2,-2,97,0,45,-6,-18,3
29755,9.59,Z,64,12,623,0,311,314,298,3,T,106,2,416,0,91,298,141,10,0,42,-10,-207,0,-220,-16,-157,7
29756,6.24,T,32,3,446,0,53,58,28,2,T,29,0,302,0,5,14,57,5,1,-3,-3,-144,0,-48,-44,29,3
29757,4.46,T,31,3,217,0,61,55,81,7,T,33,0,225,0,396,145,102,7,0,2,-3,8,0,335,90,21,0
29758,2.11,T,9,0,74,0,112,68,68,3,T,9,1,32,0,176,33,68,0,0,0,1,-42,0,64,-35,0,-3
29759,8.53,Z,42,3,250,0,68,110,174,1,T,65,0,434,0,1022,89,158,9,1,23,-3,184,0,954,-21,-16,8
29760,9.59,T,60,8,521,0,15,43,92,0,P,56,4,453,0,14,144,113,3,1,-4,-4,-68,0,-1,101,21,3
29761,8.24,P,53,4,439,0,381,210,149,3,T,66,0,675,0,549,155,86,9,1,13,-4,236,0,168,-55,-63,6
29762,10.03,Z,40,3,596,0,3,138,151,0,T,59,0,679,0,1,130,115,4,1,19,-3,83,0,-2,-8,-36,4
29763,7.22,P,63,7,462,0,70,298,109,2,Z,54,0,497,0,216,250,169,7,0,-9,-7,35,0,146,-48,60,5
29764,5.41,Z,29,0,397,0,2,51,140,1,P,27,3,461,0,12,89,27,0,1,-2,3,64,0,10,38,-113,-1
29765,5.11,Z,27,0,228,0,4,58,79,1,P,24,0,262,0,12,67,33,1,0,-3,0,34,0,8,9,-46,0
29766,9.58,T,75,0,403,0,1014,207,201,9,P,89,4,453,0,69,225,90,11,0,14,4,50,0,-945,18,-111,2
29767,5.37,Z,21,1,255,0,1,167,59,4,P,23,0,335,0,0,56,42,0,0,2,-1,80,0,-1,-111,-17,-4
29768,9.59,P,81,7,405,0,127,179,81,11,Z,99,8,163,0,64,145,272,1,1,18,1,-242,0,-63,-34,191,-10
29769,9.59,Z,100,12,453,0,587,317,248,20,P,73,0,446,0,40,202,109,5,0,-27,-12,-7,0,-547,-115,-139,-15
29770,10.48,P,58,2,597,0,2,89,119,0,P,36,0,524,0,0,264,88,0,1,-22,-2,-73,0,-2,175,-31,0
29771,9.58,Z,37,1,422,0,0,201,119,0,T,41,0,589,0,0,139,79,1,0,4,-1,167,0,0,-62,-40,1
29772,8.55,Z,40,7,422,0,114,202,131,0,P,60,0,369,0,96,185,109,8,0,20,-7,-53,0,-18,-17,-22,8
29773,2.54,T,12,0,52,0,350,55,85,5,T,14,0,90,0,330,40,35,5,0,2,0,38,0,-20,-15,-50,0
29774,9.59,P,63,2,429,0,39,336,147,6,T,62,2,837,0,26,210,131,3,1,-1,0,408,0,-13,-126,-16,-3
29775,1.17,P,4,1,75,0,2,5,2,0,P,7,0,107,0,0,11,8,0,1,3,-1,32,0,-2,6,6,0
29776,7.46,P,87,9,395,0,490,308,70,16,P,91,8,536,0,332,438,106,17,0,4,-1,141,0,-158,130,36,1
29777,1.33,P,6,0,99,0,19,17,11,2,T,10,1,36,0,3,37,12,1,0,4,1,-63,0,-16,20,1,-1
29778,9.59,P,89,3,372,0,59,155,105,14,Z,104,7,568,0,109,183,280,4,1,15,4,196,0,50,28,175,-10
29779,9.59,Z,45,11,214,0,72,153,152,6,T,43,0,228,0,0,31,59,0,0,-2,-11,14,0,-72,-122,-93,-6
29780,9.59,P,60,0,193,0,10,146,87,7,Z,57,0,311,0,15,312,278,1,1,-3,0,118,0,5,166,191,-6
29781,6.53,P,47,0,433,0,27,234,74,7,T,47,6,267,0,305,57,163,5,1,0,6,-166,0,278,-177,89,-2
29782,9.57,P,54,2,407,0,17,222,86,4,Z,59,6,581,0,24,156,289,1,1,5,4,174,0,7,-66,203,-3
29783,7.15,Z,35,3,347,0,166,84,271,1,P,33,5,398,0,12,75,71,0,1,-2,2,51,0,-154,-9,-200,-1
29784,1.2,T,3,0,35,0,0,1,5,0,P,5,0,48,0,0,17,33,1,1,2,0,13,0,0,16,28,1
29785,9.59,Z,69,4,437,0,48,125,186,0,T,113,11,515,0,113,466,106,5,0,44,7,78,0,65,341,-80,5
29786,6.55,P,57,0,402,0,51,134,120,5,T,69,0,347,0,68,142,141,12,0,12,0,-55,0,17,8,21,7
29787,7.47,Z,63,3,383,0,140,285,303,12,T,95,4,293,0,642,328,139,4,1,32,1,-90,0,502,43,-164,-8
29788,9.37,Z,50,0,634,0,0,118,201,0,T,63,4,593,0,8,237,132,0,1,13,4,-41,0,8,119,-69,0
29789,7.15,P,47,6,317,0,120,176,103,0,Z,38,0,366,0,47,81,117,4,1,-9,-6,49,0,-73,-95,14,4
29790,9.18,T,77,0,455,0,632,128,222,8,Z,53,5,657,0,142,142,230,4,0,-24,5,202,0,-490,14,8,-4
29791,9.59,Z,42,0,681,0,12,74,142,6,Z,77,3,593,0,46,191,287,6,1,35,3,-88,0,34,117,145,0
29792,9.03,Z,52,0,276,0,476,171,254,8,T,91,0,773,0,301,283,167,16,0,39,0,497,0,-175,112,-87,8
29793,7.14,T,56,0,462,0,43,93,66,3,T,28,0,203,0,1,36,49,1,0,-28,0,-259,0,-42,-57,-17,-2
29794,5.26,P,32,3,355,1,229,122,80,2,T,38,2,241,0,331,148,151,8,0,6,-1,-114,-1,102,26,71,6
29795,3.47,P,15,0,165,0,16,243,20,6,P,18,0,95,0,315,109,43,3,1,3,0,-70,0,299,-134,23,-3
29796,3.57,T,22,0,279,0,22,141,54,5,Z,17,0,129,0,11,37,92,1,1,-5,0,-150,0,-11,-104,38,-4
29797,9.59,T,81,0,452,0,350,276,145,9,T,61,3,616,0,8,133,125,1,0,-20,3,164,0,-342,-143,-20,-8
29798,9.56,P,46,0,422,0,18,186,90,4,Z,75,0,343,0,96,80,339,9,1,29,0,-79,0,78,-106,249,5
29799,4.07,Z,21,2,234,0,198,86,95,5,T,28,0,293,0,75,53,133,2,1,7,-2,59,0,-123,-33,38,-3
29800,9.28,Z,37,2,309,0,12,49,119,1,P,39,0,721,0,12,133,71,7,1,2,-2,412,0,0,84,-48,6
29801,9.58,Z,56,0,308,0,37,90,181,6,T,48,0,399,0,16,126,95,3,0,-8,0,91,0,-21,36,-86,-3
29802,6.32,Z,36,3,225,0,1,61,110,1,P,9,0,233,0,0,35,12,0,0,-27,-3,8,0,-1,-26,-98,-1
29803,4.11,Z,15,5,126,0,28,61,67,7,T,27,2,156,0,492,66,222,2,1,12,-3,30,0,464,5,155,-5
29804,9.59,Z,72,0,213,0,23,254,244,2,Z,54,6,410,0,20,253,263,7,1,-18,6,197,0,-3,-1,19,5
29805,10.36,T,122,3,501,0,476,271,205,18,T,75,0,475,25,421,208,260,5,0,-47,-3,-26,25,-55,-63,55,-13
29806,0.49,P,3,0,41,0,1,18,3,1,P,1,0,9,0,0,1,3,0,0,-2,0,-32,0,-1,-17,0,-1
29807,9.59,T,56,3,323,0,15,197,107,7,P,42,1,386,0,3,408,102,0,0,-14,-2,63,0,-12,211,-5,-7
29808,5.58,P,42,1,322,0,37,104,28,7,T,54,1,469,0,394,171,146,7,0,12,0,147,0,357,67,118,0
29809,8.1,Z,43,0,366,0,55,256,237,7,P,45,1,323,0,8,302,90,1,1,2,1,-43,0,-47,46,-147,-6
29810,9.59,T,124,3,622,0,733,316,264,4,P,99,4,590,0,833,286,292,13,1,-25,1,-32,0,100,-30,28,9
29811,8.04,P,45,0,392,0,19,144,80,11,T,50,0,322,0,62,47,57,6,1,5,0,-70,0,43,-97,-23,-5
29812,5.14,Z,28,4,111,0,26,70,55,2,Z,18,0,195,0,0,176,213,0,1,-10,-4,84,0,-26,106,158,-2
29813,7.16,Z,34,5,182,0,42,192,125,4,T,27,0,459,0,0,142,97,0,0,-7,-5,277,0,-42,-50,-28,-4
29814,9.59,Z,68,0,394,0,47,115,201,4,P,58,2,218,0,31,296,102,0,0,-10,2,-176,0,-16,181,-99,-4
29815,7.29,Z,58,5,306,6,425,355,267,17,Z,63,5,555,0,158,231,241,6,1,5,0,249,-6,-267,-124,-26,-11
29816,5.41,P,24,0,317,0,0,133,50,0,T,39,0,272,0,94,134,62,7,0,15,0,-45,0,94,1,12,7
29817,9.59,T,63,0,427,0,96,228,76,6,P,40,0,713,0,0,188,66,1,0,-23,0,286,0,-96,-40,-10,-5
29818,7.36,Z,38,0,457,0,28,63,137,4,T,73,1,525,0,503,182,190,7,1,35,1,68,0,475,119,53,3
29819,2.29,P,10,0,152,0,10,102,38,1,Z,12,2,130,0,17,43,52,0,1,2,2,-22,0,7,-59,14,-1
29820,7.54,T,53,3,457,0,25,122,63,4,T,42,1,467,0,18,234,80,8,0,-11,-2,10,0,-7,112,17,4
29821,10.49,Z,41,3,542,0,7,259,186,0,P,56,0,1162,0,0,195,104,0,1,15,-3,620,0,-7,-64,-82,0
29822,7.55,Z,45,6,628,0,20,112,161,0,T,70,0,359,0,450,151,74,6,1,25,-6,-269,0,430,39,-87,6
29823,9.59,P,56,0,407,0,8,266,96,8,T,56,0,592,0,388,326,138,11,0,0,0,185,0,380,60,42,3
29824,9.58,T,71,0,452,0,50,246,96,14,T,80,0,716,0,95,430,182,9,0,9,0,264,0,45,184,86,-5
29825,10.43,T,62,4,499,0,26,231,86,2,T,92,0,392,24,61,150,146,1,0,30,-4,-107,24,35,-81,60,-1
29826,3.07,Z,8,2,79,0,71,117,50,6,P,23,0,148,0,29,140,30,5,0,15,-2,69,0,-42,23,-20,-1
29827,9.59,P,29,4,487,0,21,176,112,0,P,26,0,353,0,1,61,26,1,1,-3,-4,-134,0,-20,-115,-86,1
29828,9.59,Z,87,0,950,0,162,190,309,5,T,134,3,441,0,451,425,215,13,1,47,3,-509,0,289,235,-94,8
29829,9.59,Z,87,6,330,0,394,169,281,12,P,92,0,493,0,233,217,85,17,1,5,-6,163,0,-161,48,-196,5
29830,3.51,T,13,3,171,0,31,117,23,0,P,22,0,135,0,4,76,58,3,1,9,-3,-36,0,-27,-41,35,3
29831,9.59,T,55,0,586,0,11,159,259,6,T,85,0,270,0,74,295,253,2,1,30,0,-316,0,63,136,-6,-4
29832,6.1,P,18,2,251,0,47,145,55,0,T,35,0,318,0,17,42,78,4,1,17,-2,67,0,-30,-103,23,4
29833,6.18,T,26,0,758,0,20,65,37,6,Z,26,0,235,0,12,34,94,2,1,0,0,-523,0,-8,-31,57,-4
29834,10.26,T,61,4,681,0,135,319,151,6,Z,53,0,207,0,79,253,148,2,1,-8,-4,-474,0,-56,-66,-3,-4
29835,6.06,P,14,0,354,0,0,24,26,0,P,27,2,294,0,12,65,123,0,1,13,2,-60,0,12,41,97,0
29836,10.16,P,39,0,632,0,11,182,64,4,Z,51,2,1000,0,15,214,213,0,0,12,2,368,0,4,32,149,-4
29837,3.14,Z,13,1,185,0,10,13,45,0,Z,14,0,36,0,45,134,39,2,1,1,-1,-149,0,35,121,-6,2
29838,9.58,T,66,0,308,0,25,97,65,4,P,22,0,471,0,0,45,26,0,0,-44,0,163,0,-25,-52,-39,-4
29839,9.59,T,72,0,569,0,47,147,71,5,P,53,0,733,0,0,104,76,0,0,-19,0,164,0,-47,-43,5,-5
29840,9.53,P,25,0,447,0,0,16,42,0,Z,44,1,180,0,1,20,139,0,0,19,1,-267,0,1,4,97,0
29841,9.11,P,62,8,431,0,30,159,79,0,T,77,0,544,0,55,142,174,12,1,15,-8,113,0,25,-17,95,12
29842,6.14,P,22,2,295,0,23,140,41,0,P,29,1,417,0,4,115,30,1,0,7,-1,122,0,-19,-25,-11,1
29843,3.27,T,15,0,152,0,304,36,128,16,T,27,4,231,0,140,70,155,3,1,12,4,79,0,-164,34,27,-13
29844,9.59,P,73,1,614,0,132,425,113,12,P,36,0,833,0,1,199,54,3,0,-37,-1,219,0,-131,-226,-59,-9
29845,4.36,Z,13,0,249,0,3,74,69,2,P,22,2,117,1,11,45,26,0,0,9,2,-132,1,8,-29,-43,-2
29846,7.16,P,30,0,393,0,6,108,50,2,T,41,0,334,0,0,135,53,0,0,11,0,-59,0,-6,27,3,-2
29847,3.36,T,12,0,288,0,0,11,14,0,P,15,0,112,0,1,71,17,3,0,3,0,-176,0,1,60,3,3
29848,8.29,T,50,4,738,0,21,97,68,0,T,47,1,600,0,12,245,93,4,0,-3,-3,-138,0,-9,148,25,4
29849,8.16,Z,46,0,601,0,220,144,206,6,P,70,2,351,5,107,279,122,5,1,24,2,-250,5,-113,135,-84,-1
29850,9.55,Z,54,0,531,0,39,51,161,3,Z,51,2,599,0,28,141,164,2,1,-3,2,68,0,-11,90,3,-1
29851,6.44,T,22,0,344,0,1,40,54,1,P,23,0,267,0,2,203,46,1,1,1,0,-77,0,1,163,-8,0
29852,2,Z,6,2,77,0,4,57,76,0,Z,7,0,22,0,330,20,118,2,1,1,-2,-55,0,326,-37,42,2
29853,9.59,P,74,0,541,0,247,144,104,6,Z,91,0,545,0,87,182,233,13,0,17,0,4,0,-160,38,129,7
29854,5.2,Z,27,0,143,0,37,87,91,4,Z,28,0,320,0,0,37,90,1,1,1,0,177,0,-37,-50,-1,-3
29855,9.59,Z,55,0,723,0,34,116,179,2,T,72,0,684,0,41,184,104,6,0,17,0,-39,0,7,68,-75,4
29856,6.11,Z,32,0,97,0,161,111,110,3,T,62,3,470,0,705,133,111,8,1,30,3,373,0,544,22,1,5
29857,6.04,Z,28,0,135,2,1,47,91,0,Z,34,0,213,0,0,69,348,0,1,6,0,78,-2,-1,22,257,0
29858,3.23,Z,13,0,226,0,76,25,49,3,T,20,1,157,0,275,78,120,10,0,7,1,-69,0,199,53,71,7
29859,9.59,P,58,10,515,0,37,277,111,6,Z,46,6,497,0,25,45,147,0,0,-12,-4,-18,0,-12,-232,36,-6
29860,3.55,Z,17,1,145,0,54,22,104,1,T,24,0,234,0,19,115,39,4,1,7,-1,89,0,-35,93,-65,3
29861,4.37,P,20,0,218,0,3,119,29,2,Z,15,0,231,1,10,22,48,1,1,-5,0,13,1,7,-97,19,-1
29862,7.27,T,68,4,588,0,568,201,80,4,T,55,0,402,0,391,204,127,15,1,-13,-4,-186,0,-177,3,47,11
29863,9.58,Z,49,0,604,0,9,165,188,2,P,75,0,443,0,65,261,91,4,1,26,0,-161,0,56,96,-97,2
29864,5.09,T,32,0,219,0,35,28,73,5,T,44,1,263,0,74,44,63,7,1,12,1,44,0,39,16,-10,2
29865,5.4,T,38,2,383,0,451,99,105,3,T,18,0,362,0,0,27,28,0,0,-20,-2,-21,0,-451,-72,-77,-3
29866,7.12,P,26,0,320,0,0,128,69,0,T,50,0,348,0,2,158,154,0,0,24,0,28,0,2,30,85,0
29867,9.59,T,43,0,1012,0,0,29,59,0,Z,37,0,746,0,0,68,146,0,0,-6,0,-266,0,0,39,87,0
29868,7.31,T,49,4,616,0,6,34,72,0,T,20,0,602,0,0,28,39,0,0,-29,-4,-14,0,-6,-6,-33,0
29869,3.57,P,20,2,302,0,72,82,56,2,P,18,0,106,0,35,28,36,3,1,-2,-2,-196,0,-37,-54,-20,1
29870,9.59,T,61,2,557,0,7,148,92,0,Z,62,5,759,0,124,131,273,7,1,1,3,202,0,117,-17,181,7
29871,7.48,T,39,0,630,0,9,190,80,8,T,35,0,492,0,2,137,51,0,1,-4,0,-138,0,-7,-53,-29,-8
29872,7.53,T,66,0,672,0,19,116,130,8,P,47,0,721,0,238,245,173,9,0,-19,0,49,0,219,129,43,1
29873,9.59,P,94,0,297,0,48,303,95,10,T,124,0,936,0,327,360,135,20,1,30,0,639,0,279,57,40,10
29874,3.12,Z,10,2,54,0,256,41,55,4,T,14,1,310,0,477,39,80,6,0,4,-1,256,0,221,-2,25,2
29875,7.18,P,59,8,387,0,524,161,172,9,P,64,4,284,0,55,148,67,4,0,5,-4,-103,0,-469,-13,-105,-5
29876,9.59,T,201,0,444,0,535,334,248,32,Z,134,8,444,3,412,347,469,19,0,-67,8,0,3,-123,13,221,-13
29877,9.59,T,54,0,337,0,0,23,65,0,T,60,0,588,0,2,129,133,2,1,6,0,251,0,2,106,68,2
29878,8.33,P,54,4,310,0,72,296,104,6,T,64,0,413,0,46,103,85,17,0,10,-4,103,0,-26,-193,-19,11
29879,7.56,P,34,6,309,4,91,234,58,0,P,34,0,235,0,0,95,53,0,0,0,-6,-74,-4,-91,-139,-5,0
29880,5.59,Z,47,7,266,0,476,176,282,6,Z,41,1,258,3,53,192,128,7,0,-6,-6,-8,3,-423,16,-154,1
29881,7.3,P,32,0,550,0,5,194,95,3,T,68,3,625,0,61,210,65,10,1,36,3,75,0,56,16,-30,7
29882,9.28,Z,100,18,421,0,500,274,317,7,T,135,8,631,0,1075,301,135,4,0,35,-10,210,0,575,27,-182,-3
29883,9.58,Z,52,1,291,0,32,67,157,2,Z,50,10,244,0,108,155,218,2,1,-2,9,-47,0,76,88,61,0
29884,4.16,T,17,0,353,0,7,54,53,2,P,20,0,124,0,2,115,39,2,0,3,0,-229,0,-5,61,-14,0
29885,9.59,Z,93,7,419,0,165,296,269,3,T,121,0,390,0,121,267,121,8,0,28,-7,-29,0,-44,-29,-148,5
29886,6.42,T,43,0,528,0,16,87,88,4,T,41,0,793,0,20,211,72,4,1,-2,0,265,0,4,124,-16,0
29887,2.48,P,15,0,170,0,0,103,130,5,T,9,4,180,0,7,24,13,0,1,-6,4,10,0,7,-79,-117,-5
29888,7.14,Z,49,0,221,0,6,103,150,4,Z,31,1,344,0,5,30,123,0,1,-18,1,123,0,-1,-73,-27,-4
29889,9.59,Z,69,3,342,0,90,109,270,1,P,54,3,703,0,58,246,83,13,0,-15,0,361,0,-32,137,-187,12
29890,9.58,Z,53,3,548,0,26,113,185,0,P,56,0,410,0,33,159,107,13,0,3,-3,-138,0,7,46,-78,13
29891,9.59,P,70,0,391,0,23,165,99,4,P,51,0,540,0,5,220,139,8,0,-19,0,149,0,-18,55,40,4
29892,6.02,P,32,4,409,0,37,264,52,0,T,52,0,297,0,100,103,171,6,1,20,-4,-112,0,63,-161,119,6
29893,9.59,Z,50,1,427,0,39,297,154,0,T,89,7,724,0,228,306,176,4,1,39,6,297,0,189,9,22,4
29894,9.01,P,35,0,572,0,0,353,84,0,T,54,6,554,0,21,268,77,0,1,19,6,-18,0,21,-85,-7,0
29895,5.19,Z,19,2,361,0,21,104,68,0,Z,21,0,366,0,12,21,69,1,0,2,-2,5,0,-9,-83,1,1
29896,5.28,T,15,0,354,0,1,12,24,2,Z,26,0,140,0,9,55,77,6,1,11,0,-214,0,8,43,53,4
29897,9.33,T,48,6,305,0,17,234,160,5,Z,45,0,307,0,18,135,152,7,1,-3,-6,2,0,1,-99,-8,2
29898,5.42,P,25,0,457,0,0,161,43,0,P,23,0,321,0,10,126,54,2,1,-2,0,-136,0,10,-35,11,2
29899,9.59,T,67,4,610,0,9,268,92,0,Z,52,1,1015,0,22,196,159,1,1,-15,-3,405,0,13,-72,67,1
29900,8.28,T,86,1,445,0,522,260,170,14,P,49,0,399,0,10,79,64,2,0,-37,-1,-46,0,-512,-181,-106,-12
29901,5.11,T,36,0,341,0,17,26,42,2,T,25,3,94,0,23,85,60,1,0,-11,3,-247,0,6,59,18,-1
29902,3.52,T,20,1,200,0,0,41,88,0,P,16,1,116,0,0,70,34,1,0,-4,0,-84,0,0,29,-54,1
29903,9.58,Z,49,0,325,0,52,68,174,1,P,62,0,559,0,198,178,97,18,1,13,0,234,0,146,110,-77,17
29904,9.59,Z,63,6,813,0,39,60,176,1,P,46,0,357,0,28,47,63,2,1,-17,-6,-456,0,-11,-13,-113,1
29905,9.35,Z,59,0,690,0,42,191,189,8,T,75,6,753,0,159,94,87,0,0,16,6,63,0,117,-97,-102,-8
29906,9.19,T,32,0,656,0,0,241,108,0,P,23,0,649,0,4,62,35,1,1,-9,0,-7,0,4,-179,-73,1
29907,9.53,P,46,0,936,1,12,153,48,1,T,71,0,1131,0,47,99,193,2,1,25,0,195,-1,35,-54,145,1
29908,9.57,P,40,0,270,0,0,26,39,0,Z,41,4,865,0,4,77,175,1,0,1,4,595,0,4,51,136,1
29909,9.59,Z,51,4,706,0,20,59,183,3,T,47,0,846,0,0,74,121,0,0,-4,-4,140,0,-20,15,-62,-3
29910,9.59,Z,43,2,376,0,21,93,192,2,P,46,9,956,0,26,50,48,0,1,3,7,580,0,5,-43,-144,-2
29911,9.59,P,47,6,775,0,14,116,75,3,P,58,0,319,4,355,235,260,11,0,11,-6,-456,4,341,119,185,8
29912,10.57,T,123,8,314,0,474,220,160,2,P,97,0,952,0,39,148,99,4,0,-26,-8,638,0,-435,-72,-61,2
29913,7.21,P,53,0,408,0,72,229,64,6,Z,40,3,308,0,34,82,105,0,1,-13,3,-100,0,-38,-147,41,-6
29914,9.59,T,150,6,784,0,334,395,190,10,Z,123,9,481,0,525,217,302,6,0,-27,3,-303,0,191,-178,112,-4
29915,1.47,T,7,0,72,0,8,29,17,2,Z,9,0,36,0,0,65,11,0,1,2,0,-36,0,-8,36,-6,-2
29916,3.36,P,14,5,150,0,65,73,86,7,T,16,1,144,0,55,32,46,2,1,2,-4,-6,0,-10,-41,-40,-5
29917,9.58,P,47,1,752,0,0,86,109,0,Z,47,0,218,0,17,102,123,3,1,0,-1,-534,0,17,16,14,3
29918,9.31,P,35,7,499,0,27,218,76,0,T,83,0,395,0,322,176,117,12,1,48,-7,-104,0,295,-42,41,12
29919,3.25,T,21,1,195,0,220,106,70,2,Z,17,3,239,0,136,62,106,4,1,-4,2,44,0,-84,-44,36,2
29920,9.59,T,90,15,501,0,547,145,131,6,P,57,3,572,0,69,219,229,11,0,-33,-12,71,0,-478,74,98,5
29921,9.59,T,91,0,708,0,16,257,237,6,Z,65,0,392,0,22,71,183,6,0,-26,0,-316,0,6,-186,-54,0
29922,8.08,P,54,3,524,0,15,212,56,3,P,46,8,290,0,289,146,96,1,0,-8,5,-234,0,274,-66,40,-2
29923,9.58,P,48,5,429,0,27,88,55,2,T,64,3,728,0,10,200,110,0,0,16,-2,299,0,-17,112,55,-2
29924,9.59,Z,152,3,462,0,745,371,411,2,T,147,0,508,0,729,303,156,12,1,-5,-3,46,0,-16,-68,-255,10
29925,3.42,P,10,0,124,0,0,35,34,0,T,14,0,250,0,0,66,18,0,0,4,0,126,0,0,31,-16,0
29926,2.44,T,14,0,107,0,8,30,30,2,T,5,0,196,0,0,4,14,0,0,-9,0,89,0,-8,-26,-16,-2
29927,9.59,T,79,0,330,0,213,214,105,4,P,76,1,560,0,139,273,191,13,0,-3,1,230,0,-74,59,86,9
29928,2.45,T,6,1,145,0,185,82,98,1,T,12,0,94,0,245,33,90,6,0,6,-1,-51,0,60,-49,-8,5
29929,3.06,P,8,0,183,0,1,36,17,1,P,8,0,115,0,6,75,13,1,0,0,0,-68,0,5,39,-4,0
29930,10.09,T,99,6,669,0,65,492,161,5,Z,80,3,288,0,66,277,233,6,1,-19,-3,-381,0,1,-215,72,1
29931,9.59,P,49,0,472,0,15,168,100,7,T,32,0,498,0,0,69,94,0,0,-17,0,26,0,-15,-99,-6,-7
29932,7.49,T,39,2,598,0,10,44,77,3,Z,22,0,536,0,0,136,93,0,0,-17,-2,-62,0,-10,92,16,-3
29933,3.19,P,19,1,276,0,7,158,14,1,P,21,1,105,0,17,59,104,1,0,2,0,-171,0,10,-99,90,0
29934,8.2,Z,59,0,460,0,90,245,178,6,Z,57,0,618,0,59,136,202,3,0,-2,0,158,0,-31,-109,24,-3
29935,7.14,P,53,0,585,0,2,289,118,1,Z,60,0,375,0,240,210,252,9,1,7,0,-210,0,238,-79,134,8
29936,7.04,T,53,1,299,0,367,108,88,11,P,33,0,309,6,348,93,76,0,0,-20,-1,10,6,-19,-15,-12,-11
29937,5.09,Z,31,1,338,65,99,86,163,0,P,33,7,356,0,109,267,52,8,0,2,6,18,-65,10,181,-111,8
29938,10.48,T,130,0,592,0,365,492,246,8,T,105,0,607,0,195,195,119,6,1,-25,0,15,0,-170,-297,-127,-2
29939,4.12,Z,20,2,87,0,35,73,78,0,Z,20,0,108,0,2,100,58,0,0,0,-2,21,0,-33,27,-20,0
29940,8.06,T,74,0,608,0,63,266,108,22,T,59,1,405,0,69,128,74,1,1,-15,1,-203,0,6,-138,-34,-21
29941,3.13,T,12,0,125,0,0,40,37,0,Z,12,1,273,0,0,21,56,2,1,0,1,148,0,0,-19,19,2
29942,3.57,Z,9,0,319,0,0,13,46,0,T,16,1,188,0,41,33,33,7,1,7,1,-131,0,41,20,-13,7
29943,9.59,Z,51,2,432,0,68,163,179,2,T,48,1,316,0,13,100,89,8,1,-3,-1,-116,0,-55,-63,-90,6
29944,10.1,P,53,0,645,0,14,43,55,5,T,36,0,735,0,0,69,61,0,0,-17,0,90,0,-14,26,6,-5
29945,9.44,T,22,0,245,0,1,15,33,2,T,37,1,639,0,4,114,59,0,1,15,1,394,0,3,99,26,-2
29946,9.59,P,60,8,647,0,17,134,71,0,T,56,0,515,0,21,122,81,4,1,-4,-8,-132,0,4,-12,10,4
29947,8.49,Z,56,0,491,0,223,176,395,7,Z,63,0,434,0,43,134,166,2,1,7,0,-57,0,-180,-42,-229,-5
